=== Neural Network Training Log ===
Epoch: 0 | Error: 2.0357 | Accuracy: 49.11%
Epoch: 435000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 436000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 437000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 438000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 439000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 440000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 441000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 442000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 443000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 444000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 445000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 446000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 447000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 448000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 449000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 450000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 451000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 452000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 453000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 454000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 455000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 456000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 457000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 458000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 459000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 460000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 461000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 462000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 463000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 464000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 465000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 466000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 467000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 468000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 469000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 470000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 471000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 472000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 473000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 474000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 475000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 476000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 477000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 478000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 479000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 480000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 481000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 482000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 483000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 484000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 485000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 486000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 487000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 488000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 489000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 490000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 491000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 492000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 493000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 494000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 495000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 496000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 497000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 498000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 499000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 500000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 501000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 502000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 503000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 504000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 505000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 506000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 507000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 508000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 509000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 510000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 511000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 512000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 513000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 514000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 515000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 516000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 517000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 518000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 519000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 520000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 521000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 522000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 523000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 524000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 525000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 526000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 527000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 528000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 529000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 530000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 531000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 532000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 533000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 534000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 535000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 536000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 537000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 538000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 539000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 540000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 541000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 542000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 543000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 544000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 545000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 546000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 547000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 548000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 549000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 550000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 551000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 552000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 553000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 554000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 555000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 556000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 557000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 558000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 559000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 560000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 561000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 562000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 563000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 564000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 565000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 566000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 567000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 568000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 569000 | Error: 1.6066 | Accuracy: 59.84%
Epoch: 570000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 571000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 572000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 573000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 574000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 575000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 576000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 577000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 578000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 579000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 580000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 581000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 582000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 583000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 584000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 585000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 586000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 587000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 588000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 589000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 590000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 591000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 592000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 593000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 594000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 595000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 596000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 597000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 598000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 599000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 600000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 601000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 602000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 603000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 604000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 605000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 606000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 607000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 608000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 609000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 610000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 611000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 612000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 613000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 614000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 615000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 616000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 617000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 618000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 619000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 620000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 621000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 622000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 623000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 624000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 625000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 626000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 627000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 628000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 629000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 630000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 631000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 632000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 633000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 634000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 635000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 636000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 637000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 638000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 639000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 640000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 641000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 642000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 643000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 644000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 645000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 646000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 647000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 648000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 649000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 650000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 651000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 652000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 653000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 654000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 655000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 656000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 657000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 658000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 659000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 660000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 661000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 662000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 663000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 664000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 665000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 666000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 667000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 668000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 669000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 670000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 671000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 672000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 673000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 674000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 675000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 676000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 677000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 678000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 679000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 680000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 681000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 682000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 683000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 684000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 685000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 686000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 687000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 688000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 689000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 690000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 691000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 692000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 693000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 694000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 695000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 696000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 697000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 698000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 699000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 700000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 701000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 702000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 703000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 704000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 705000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 706000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 707000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 708000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 709000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 710000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 711000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 712000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 713000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 714000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 715000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 716000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 717000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 718000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 719000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 720000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 721000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 722000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 723000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 724000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 725000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 726000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 727000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 728000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 729000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 730000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 731000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 732000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 733000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 734000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 735000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 736000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 737000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 738000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 739000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 740000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 741000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 742000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 743000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 744000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 745000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 746000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 747000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 748000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 749000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 750000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 751000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 752000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 753000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 754000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 755000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 756000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 757000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 758000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 759000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 760000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 761000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 762000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 763000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 764000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 765000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 766000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 767000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 768000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 769000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 770000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 771000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 772000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 773000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 774000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 775000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 776000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 777000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 778000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 779000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 780000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 781000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 782000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 783000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 784000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 785000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 786000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 787000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 788000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 789000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 790000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 791000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 792000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 793000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 794000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 795000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 796000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 797000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 798000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 799000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 800000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 801000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 802000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 803000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 804000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 805000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 806000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 807000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 808000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 809000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 810000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 811000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 812000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 813000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 814000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 815000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 816000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 817000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 818000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 819000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 820000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 821000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 822000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 823000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 824000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 825000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 826000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 827000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 828000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 829000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 830000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 831000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 832000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 833000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 834000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 835000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 836000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 837000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 838000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 839000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 840000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 841000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 842000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 843000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 844000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 845000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 846000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 847000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 848000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 849000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 850000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 851000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 852000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 853000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 854000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 855000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 856000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 857000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 858000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 859000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 860000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 861000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 862000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 863000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 864000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 865000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 866000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 867000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 868000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 869000 | Error: 1.6065 | Accuracy: 59.84%
Epoch: 870000 | Error: 1.6065 | Accuracy: 59.84%
